id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0164052,Hollow Man,2000,4 August 2000 (USA),Paul Verhoeven,"Gary Scott Thompson,Andrew W. Marlowe","Kevin Bacon,Elisabeth Shue,Josh Brolin","Elisabeth Shue,Kevin Bacon,Josh Brolin,Kim Dickens,Greg Grunberg,Joey Slotnick,Mary Randle,William Devane,Rhona Mitra,Pablo Espinosa,Margot Rose,Jimmie F. Skaggs,Jeffrey Scaperrotta,Sarah Bowles,Kelli Scott",English,"USA,Germany",112 min,5.7,"96,927","625 user,178 critic","Sci-Fi,Thriller","Los Angeles, California, USA","Scientists discover how to make people invisible, but their test subject becomes an insane killer who stalks them."
tt0101301,All I Want for Christmas,1991,8 November 1991 (USA),Robert Lieberman,"Thom Eberhardt,Richard Kramer","Harley Jane Kozak,Jamey Sheridan,Ethan Embry","Harley Jane Kozak,Jamey Sheridan,Ethan Embry,Kevin Nealon,Thora Birch,Andrea Martin,Lauren Bacall,Amy Oberer,Renée Taylor,Leslie Nielsen,Felicity LaFortune,Camille Saviola,Michael Alaimo,Joanne Baron,Alan Brooks",English,USA,92 min,6.0,"2,895","13 user,13 critic","Comedy,Family,Romance","New York City, New York, USA","Hallie and Ethans divorced mother is about to remarry. When Hallie goes to visit Santa Claus, she asks for an unusual gift - she wants her parents back together again."
tt1975249,6 Bullets,2012,17 November 2012 (Japan),Ernie Barbarash,"Chad Law,Evan Law","Jean-Claude Van Damme,Joe Flanigan,Anna-Louise Plowman","Jean-Claude Van Damme,Joe Flanigan,Anna-Louise Plowman,Charlotte Beaumont,Steve Nicolson,Uriel Emil,Louis Dempsey,Mark Lewis,Kristopher Van Varenberg,Bianca Brigitte VanDamme,Andrei Runcanu,Florin Busuioc,Matei Calin,Celesta Hodge,Sorin Cristea",English,USA,115 min,6.1,"10,690","39 user,35 critic","Action,Crime,Thriller","Budapest, Hungary",An ex-mercenary known for finding missing children is hired by a mixed martial arts fighter whose daughter has been kidnapped.
tt0076740,Sorcerer,1977,24 June 1977 (USA),William Friedkin,"Walon Green,Georges Arnaud","Roy Scheider,Bruno Cremer,Francisco Rabal","Roy Scheider,Bruno Cremer,Francisco Rabal,Amidou,Ramon Bieri,Peter Capell,Karl John,Friedrich von Ledebur,Chico Martínez,Joe Spinell,Rosario Almontes,Richard Holley,Anne-Marie Deschodt,Jean-Luc Bideau,Jacques François","English,Spanish,French,German",USA,121 min,7.7,"8,243","109 user,78 critic","Adventure,Drama,Thriller","66 Avenue Foch, Paris 16, Paris, France",Four unfortunate men from different parts of the globe agree to risk their lives transporting gallons of nitroglycerin across dangerous South American jungle.
tt0090180,To Live and Die in L.A.,1985,1 November 1985 (USA),William Friedkin,"Gerald Petievich,William Friedkin","William Petersen,Willem Dafoe,John Pankow","William Petersen,Willem Dafoe,John Pankow,Debra Feuer,John Turturro,Darlanne Fluegel,Dean Stockwell,Steve James,Robert Downey Sr.,Michael Greene,Christopher Allport,Jack Hoar,Valentin de Vargas,Dwier Brown,Michael Chong","English,Arabic,Spanish",USA,116 min,7.2,"19,560","215 user,83 critic","Action,Crime,Drama","217 Figueroa Street, Los Angeles, California, USA",A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.
tt2719848,Everest,2015,25 September 2015 (USA),Baltasar Kormákur,"William Nicholson,Simon Beaufoy","Jason Clarke,Ang Phula Sherpa,Thomas M. Wright","Jason Clarke,Ang Phula Sherpa,Thomas M. Wright,Martin Henderson,Tom Goodman-Hill,Charlotte Bøving,Pemba Sherpa,Amy Shindler,Simon Harrison,Chris Reilly,John Hawkes,Naoko Mori,Michael Kelly,Tim Dantay,Todd Boyce",English,"UK,USA,Iceland",121 min,7.4,"30,574","146 user,262 critic","Adventure,Biography,Drama","Val Senales, Trentino-Alto Adige, Italy",A climbing expedition on Mt. Everest is devastated by a severe snow storm.
tt0095958,Rampage,1987,30 October 1992 (USA),William Friedkin,"William P. Wood,William Friedkin","Michael Biehn,Alex McArthur,Nicholas Campbell","Michael Biehn,Alex McArthur,Nicholas Campbell,Deborah Van Valkenburgh,John Harkins,Art LaFleur,Billy Green Bush,Royce D. Applegate,Grace Zabriskie,Carlos Palomino,Roy London,Donald Hotton,Andy Romano,Patrick Cronin,Roger Nolan",English,USA,97 min,6.4,"1,367","27 user,23 critic","Drama,Thriller","El Dorado Street, Stockton, California, USA","Liberal district attorney decides to seek the death penalty for a man who slaughtered a family at Christmastime, then drank their blood. He escapes, though, and starts killing again."
tt4154756,Avengers: Infinity War - Part I,2018,4 May 2018 (USA),"Anthony Russo,Joe Russo","Jack Kirby,Christopher Markus",,,English,USA,,,,,"Action,Sci-Fi","Shepperton Studios, Shepperton, Surrey, England, UK",Add a Plot
tt0036613,Arsenic and Old Lace,1944,23 September 1944 (USA),Frank Capra,"Julius J. Epstein,Philip G. Epstein","Cary Grant,Priscilla Lane,Raymond Massey","Cary Grant,Priscilla Lane,Raymond Massey,Jack Carson,Edward Everett Horton,Peter Lorre,James Gleason,Josephine Hull,Jean Adair,John Alexander,Grant Mitchell,Edward McNamara,Garry Owen,John Ridgely,Vaughan Glaser","English,German",USA,118 min,8.1,"51,880","251 user,66 critic","Comedy,Crime","Stage 19, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","A drama critic learns on his wedding day that his beloved maiden aunts are homicidal maniacs, and that insanity runs in his family."
tt0029947,Bringing Up Baby,1938,18 February 1938 (USA),Howard Hawks,"Dudley Nichols,Hagar Wilde","Katharine Hepburn,Cary Grant,Charles Ruggles","Katharine Hepburn,Cary Grant,Charles Ruggles,Walter Catlett,Barry Fitzgerald,May Robson,Fritz Feld,Leona Roberts,George Irving,Tala Birell,Virginia Walker,John Kelly",English,USA,102 min,8.0,"42,468","235 user,102 critic","Comedy,Romance","Arthur Ranch, Malibu, California, USA","While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard 'Baby.'"
tt0031762,Only Angels Have Wings,1939,15 May 1939 (USA),Howard Hawks,Jules Furthman,"Cary Grant,Jean Arthur,Rita Hayworth","Cary Grant,Jean Arthur,Richard Barthelmess,Rita Hayworth,Thomas Mitchell,Allyn Joslyn,Sig Ruman,Victor Kilian,John Carroll,Don 'Red' Barry,Noah Beery Jr.,Manuel Álvarez Maciste,Milisa Sierra,Lucio Villegas,Pat Flaherty","English,Spanish",USA,121 min,7.7,"8,179","64 user,68 critic","Adventure,Drama,Film-Noir","North Hollywood, Los Angeles, California, USA","At a remote South American trading port, the manager of an air freight company is forced to risk his pilots' lives in order to win an important contract."
tt0033804,The Lady Eve,1941,21 March 1941 (USA),Preston Sturges,"Monckton Hoffe,Preston Sturges","Barbara Stanwyck,Henry Fonda,Charles Coburn","Barbara Stanwyck,Henry Fonda,Charles Coburn,Eugene Pallette,William Demarest,Eric Blore,Melville Cooper,Martha O'Driscoll,Janet Beecher,Robert Greig,Dora Clement,Luis Alberni",English,USA,94 min,8.0,"13,661","111 user,73 critic","Comedy,Romance","Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA","A trio of classy card sharps targets the socially awkward heir to brewery millions for his money, till one of them falls in love with him."
tt0033045,The Shop Around the Corner,1940,12 January 1940 (USA),Ernst Lubitsch,"Samson Raphaelson,Miklós László","Margaret Sullavan,James Stewart,Frank Morgan","Margaret Sullavan,James Stewart,Frank Morgan,Joseph Schildkraut,Sara Haden,Felix Bressart,William Tracy,Inez Courtney,Sarah Edwards,Edwin Maxwell,Charles Halton,Charles Smith",English,USA,99 min,8.1,"18,590","129 user,57 critic","Comedy,Drama,Romance","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","Two employees at a gift shop can barely stand one another, without realizing that they're falling in love through the post as each other's anonymous pen pal."
tt0028597,The Awful Truth,1937,21 October 1937 (USA),Leo McCarey,"Viña Delmar,Arthur Richman","Irene Dunne,Cary Grant,Ralph Bellamy","Irene Dunne,Cary Grant,Ralph Bellamy,Alexander D'Arcy,Cecil Cunningham,Molly Lamont,Esther Dale,Joyce Compton,Robert Allen,Robert Warwick,Mary Forbes","English,French,Italian",USA,91 min,8.0,"12,836","97 user,57 critic","Comedy,Romance","Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA","Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance."
tt0109129,Angie,1994,4 March 1994 (USA),Martha Coolidge,"Avra Wing,Todd Graff","Geena Davis,Stephen Rea,James Gandolfini","Geena Davis,Stephen Rea,James Gandolfini,Aida Turturro,Philip Bosco,Jenny O'Hara,Michael Rispoli,Betty Miller,Susan Jaffe,Jeremy Collins,Robert Conn,Ray Xifo,Rosemary De Angelis,Rae Allen,Ida Bernardini",English,USA,107 min,5.4,"1,740","11 user,11 critic","Comedy,Drama,Romance","Bensonhurst, Brooklyn, New York City, New York, USA",Favorite quote 'We are all broken. Those of us who are less broken need to help those who are more broken.'
tt0028010,My Man Godfrey,1936,17 September 1936 (USA),Gregory La Cava,"Morrie Ryskind,Eric Hatch","William Powell,Carole Lombard,Alice Brady","William Powell,Carole Lombard,Alice Brady,Gail Patrick,Eugene Pallette,Jean Dixon,Alan Mowbray,Mischa Auer,Pat Flaherty,Robert Light","English,Russian",USA,94 min,8.1,"14,817","334 user,82 critic","Romance,Comedy","Universal Studios - 100 Universal City Plaza, Universal City, California, USA",A scatterbrained socialite hires a vagrant as a family butler...but there's more to Godfrey than meets the eye.
tt0030241,Holiday,1938,15 June 1938 (USA),George Cukor,"Donald Ogden Stewart,Sidney Buchman","Katharine Hepburn,Cary Grant,Doris Nolan","Katharine Hepburn,Cary Grant,Doris Nolan,Lew Ayres,Edward Everett Horton,Henry Kolker,Binnie Barnes,Jean Dixon,Henry Daniell,Harry Allen,Frank Benson,Aileen Carlyle,Edward Cooper,Margaret McWade,Frank Shannon",English,USA,95 min,7.9,"10,147","83 user,50 critic","Comedy,Romance",,A young man falls in love with a girl from a rich family. His unorthodox plan to go on holiday for the early years of his life is met with skepticism by everyone except for his fiancée's eccentric sister and long suffering brother.
tt0107007,Gettysburg,1993,8 October 1993 (USA),Ron Maxwell,"Michael Shaara,Ron Maxwell","Tom Berenger,Martin Sheen,Stephen Lang","Tom Berenger,Martin Sheen,Stephen Lang,Richard Jordan,Andrew Prine,Cooper Huckabee,Patrick Gorman,Bo Brinkman,James Lancaster,William Morgan Sheppard,Kieran Mulroney,James Patrick Stuart,Tim Ruddy,Royce D. Applegate,Ivan Kane",English,USA,271 min,7.7,"21,172","255 user,22 critic","Drama,History,War","Gettysburg, Pennsylvania, USA","In 1863, the Northern and Southern forces fight at Gettysburg in the decisive battle of the American Civil War."
tt0286716,Hulk,2003,20 June 2003 (USA),Ang Lee,"Stan Lee,Jack Kirby","Eric Bana,Jennifer Connelly,Sam Elliott","Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas,Nick Nolte,Paul Kersey,Cara Buono,Todd Tesen,Kevin Rankin,Celia Weston,Mike Erwin,Lou Ferrigno,Stan Lee,Regi Davis,Craig Damon","English,Spanish",USA,138 min,5.7,"197,941","1,439 user,264 critic","Action,Sci-Fi","Universal City, California, USA","Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry."
tt0111282,Stargate,1994,28 October 1994 (USA),Roland Emmerich,"Dean Devlin,Roland Emmerich","Kurt Russell,James Spader,Jaye Davidson","Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors,Alexis Cruz,Mili Avital,Leon Rippy,John Diehl,Carlos Lauchu,Djimon Hounsou,Erick Avari,French Stewart,Gianin Loffler,Christopher John Fields,Derek Webster","English,Norwegian,Swedish","France,USA",121 min,7.0,"141,241","246 user,90 critic","Action,Adventure,Sci-Fi","Ballroom, Park Plaza Hotel - 607 S. Park View Street, Los Angeles, California, USA","An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
tt1623788,Queens of Country,2012,2015 (USA),"Ryan Page,Christopher Pomerenke","Serene Dominic,Ryan Page","Lizzy Caplan,Ron Livingston,Joe Lo Truglio","Lizzy Caplan,Ron Livingston,Joe Lo Truglio,Matt Walsh,Regan Burns,O-Lan Jones,Sam Ball,Maynard James Keenan,Ashley Olds,Anthony Zanlungo,Ricardo Andres,J.R. Nutt,Wanda Jackson,Valerie Hurt,Buck Holland",English,USA,,5.8,114,,Comedy,"Cave Creek, Arizona, USA","Living in a fantasy era long gone and obsessed with old time country stars, the prettiest girl in a small Arizona town finds a lost iPod filled with songs that speak to her sensitive heart...."
tt1535970,The Ledge,2011,26 May 2011 (Belarus),Matthew Chapman,Matthew Chapman,"Charlie Hunnam,Terrence Howard,Patrick Wilson","Charlie Hunnam,Terrence Howard,Liv Tyler,Patrick Wilson,Jaqueline Fleming,Christopher Gorham,Maxine Greco,Geraldine Singer,Dean J. West,Jillian Batherson,Tyler Humphrey,Mike Pniewski,Katia Gomez",English,"USA,Germany,Saudi Arabia",101 min,6.6,"14,466","77 user,56 critic","Drama,Thriller","Baton Rouge, Louisiana, USA","A police officer looks to talk down a young man lured by his lover's husband to the ledge of a high rise, where he has one hour to contemplate a fateful decision."
tt0267248,Abandon,2002,18 October 2002 (USA),Stephen Gaghan,Stephen Gaghan,"Katie Holmes,Benjamin Bratt,Charlie Hunnam","Katie Holmes,Benjamin Bratt,Charlie Hunnam,Zooey Deschanel,Fred Ward,Mark Feuerstein,Melanie Lynskey,Philip Bosco,Gabriel Mann,Will McCormack,Gabrielle Union,Greg Kramer,Gillian Ferrabee,Barry Julien,Tony Goldwyn","English,Italian","USA,Germany,Canada",99 min,4.9,"7,730","156 user,71 critic","Drama,Music,Mystery","McGill University, Montréal, Québec, Canada","A senior at an elite college, already under severe pressure to complete her thesis and land a prestigious job, must confront the sudden reappearance of her old boyfriend, after his two year..."
tt0194530,Whatever Happened to Harold Smith?,1999,10 March 2000 (UK),Peter Hewitt,Ben Steiner,"Tom Courtenay,Michael Legge,Laura Fraser","Tom Courtenay,Michael Legge,Laura Fraser,Stephen Fry,Charlotte Roberts,Amanda Root,Lulu,David Thewlis,Charlie Hunnam,Matthew Rhys,James Corden,Rosemary Leach,Charles Simon,Mark Williams,John Higgins",English,"UK,USA",95 min,6.5,"1,084","18 user,17 critic",Comedy,"Urban Road, Hexthorpe, Doncaster, England, UK","Harold Smith, a quiet middle-aged Englishman becomes an instant celebrity when he suddenly starts exhibiting psychic and telekinetic powers. After he is arrested for accidentally killing ..."
tt0385002,Green Street Hooligans,2005,9 September 2005 (UK),Lexi Alexander,"Lexi Alexander,Dougie Brimson","Elijah Wood,Charlie Hunnam,Claire Forlani","Elijah Wood,Charlie Hunnam,Claire Forlani,Marc Warren,Leo Gregory,Geoff Bell,Kieran Bew,Henry Goodman,Christopher Hehir,Terence Jay,Ross McCall,Francis Pope,Rafe Spall,David Alexander,Oliver Allison","English,Italian,German","USA,UK",109 min,7.5,"110,008","376 user,77 critic","Crime,Drama,Sport","Bank Underground Station, London, England, UK","A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism."
tt1293751,Casting By,2012,1 November 2013 (USA),Tom Donahue,,"Deborah Aquila,Risa Bramon Garcia,Ellen Chenoweth","Deborah Aquila,Risa Bramon Garcia,Ellen Chenoweth,Marion Dougherty,Mike Fenton,Nessa Hyams,Lora Kennedy,Nancy Klopper,Ronna Kress,Ellen Lewis,Linda Lowy,Amanda Mackey Johnson,Wallis Nicita,John Papsidera,Don Phillips",English,USA,89 min,7.6,"1,002","6 user,19 critic",Documentary,"Connecticut, USA","The surprising, never-before-told tale of the indispensable yet unsung Casting Director - Iconoclasts whose keen eye, exquisite taste and gut instincts redefined Hollywood."
tt0309912,Nicholas Nickleby,2002,27 June 2003 (UK),Douglas McGrath,"Charles Dickens,Douglas McGrath","Charlie Hunnam,Jamie Bell,Christopher Plummer","Stella Gonet,Andrew Havill,Henry McGrath,Hugh Mitchell,Poppy Rogers,Jessie Lou Roberts,Charlie Hunnam,Romola Garai,Tom Courtenay,Christopher Plummer,Anne Hathaway,Jim Broadbent,Angela Curran,Jamie Bell,Juliet Stevenson",English,"UK,USA",132 min,7.2,"9,023","103 user,79 critic","Drama,Romance","Churchill College, Cambridge University, Cambridge, Cambridgeshire, England, UK","A young, compassionate man struggles to save his family and friends from the abusive exploitation of his cold-heartedly grasping uncle."
tt1667310,Deadfall,2012,9 November 2012 (Bulgaria),Stefan Ruzowitzky,Zach Dean,"Eric Bana,Olivia Wilde,Charlie Hunnam","Eric Bana,Olivia Wilde,Charlie Hunnam,Patrick Kerton,Kwasi Songui,Kris Kristofferson,Sissy Spacek,John Robinson,Job Daniel,Jocelyne Zucco,Treat Williams,Jason Cavalier,Maxime Savaria,Kyle Gatehouse,Tom Jackson",English,"USA,France",95 min,6.3,"30,445","83 user,159 critic","Crime,Drama,Thriller","Québec, Canada","A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration."
tt0416449,300,2006,9 March 2007 (USA),Zack Snyder,"Zack Snyder,Kurt Johnstad","Gerard Butler,Lena Headey,David Wenham","Gerard Butler,Lena Headey,Dominic West,David Wenham,Vincent Regan,Michael Fassbender,Tom Wisdom,Andrew Pleavin,Andrew Tiernan,Rodrigo Santoro,Giovani Cimmino,Stephen McHattie,Greg Kramer,Alex Ivanovici,Kelly Craig",English,USA,117 min,7.8,"564,678","2,057 user,454 critic","Action,Fantasy,War","Montréal, Québec, Canada",King Leonidas and a force of 300 men fight the Persians at Thermopylae in 480 B.C.
