id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0065223,The Wonderful Land of Oz,1969,31 October 1969 (USA),Barry Mahon,"L. Frank Baum,Barry Mahon","Chan Mahon,Allen Joseph,George Wadsworth","Chan Mahon,Allen Joseph,George Wadsworth,Michael R. Thomas,Gil Fields,Zisca Baum,Caroline Berner,Hilary Lee Gaess,Joy Webb",English,USA,72 min,4.1,79,"4 user,7 critic","Family,Fantasy,Musical","F&B; Ceco Studios, North Miami, Florida, USA","Running away from his evil guardian Mombi, Tip runs off to the Emerald City, where he gets caught up in a palace coup with the Army of Revolt."
tt1935896,The ABCs of Death,2012,26 April 2013 (UK),"Kaare Andrews,Angela Bettis","Ant Timpson,Nacho Vigalondo","Ingrid Bolsø Berdal,Iván González,Kyra Zagorsky","Eva Llorach,Miquel Insua,Alejandra Urdiaín,Harold Torres,Greta Martinez,Pablo Guisa Koestinger,Matías Oviedo,Juanita Ringeling,Steve Berens,Riley the Dog,Chris Hampton,George Marquez,Erik Aude,Lisa Lynch,Imogen Mcaulay","English,Spanish,Japanese,German,French,Korean","USA,New Zealand",129 min,4.7,"12,858","121 user,199 critic","Comedy,Horror","Langley, British Columbia, Canada",A 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.
tt2837336,Amnesiac,2015,14 August 2015 (USA),Michael Polish,"Amy Kolquist,Mike Le","Kate Bosworth,Wes Bentley,Olivia Rose Keegan","Kate Bosworth,Wes Bentley,Olivia Rose Keegan,Shashawnee Hall,Richard Riehle,Patrick Bauchau,Mia Barron,Adam Moryto",English,USA,90 min,4.3,"1,023","9 user,24 critic","Drama,Horror,Mystery","Los Angeles County, California, USA","The story of a man who wakes up in bed suffering from memory loss after being in an accident, only to begin to suspect that his wife may not be his real wife and that a web of lies and ..."
tt0206226,Psycho Beach Party,2000,September 2001 (USA),Robert Lee King,"Charles Busch,Charles Busch","Lauren Ambrose,Nicholas Brendon,Thomas Gibson","Lauren Ambrose,Thomas Gibson,Nicholas Brendon,Kimberley Davies,Matt Keeslar,Charles Busch,Beth Broderick,Danni Wheeler,Nick Cornish,Andrew Levitas,Amy Adams,Kathleen Robertson,Nathan Bexton,Buddy Quaid,Jenica Bergere",English,"Australia,USA",95 min,6.3,"4,492","92 user,49 critic","Comedy,Horror,Mystery","Santa Clarita, California, USA","Spoof of 1960's Beach Party/Gidget surfing movies mixed with slasher horror films stars Lauren Ambrose as Florence Forrest, a not-so-innocent girl in 1960's Malibu who becomes 'Chicklet' ..."
tt0085852,Liquid Sky,1982,15 April 1983 (USA),Slava Tsukerman,"Slava Tsukerman,Anne Carlisle","Anne Carlisle,Paula E. Sheppard,Susan Doukas","Anne Carlisle,Paula E. Sheppard,Susan Doukas,Otto von Wernherr,Bob Brady,Elaine C. Grove,Stanley Knapp,Jack Adalist,Lloyd Ziff,Harry Lum,Roy MacArthur,Sara Carlisle,Nina V. Kerova,Alan Preston,Christine Hatfull",English,USA,112 min,6.1,"3,753","71 user,26 critic",Sci-Fi,"New York City, New York, USA","Invisible aliens in a tiny flying saucer come to Earth looking for heroin. They land on top of a New York apartment inhabited by a drug dealer and her female, androgynous, bisexual ..."
tt0111302,Streets of Rage,1994,,Richard Elfman,"Mimi Lesseos,Mimi Lesseos","Mimi Lesseos,Oliver Page,Christopher Cass","Mimi Lesseos,Oliver Page,Christopher Cass,Ira Gold,Juli James,Gokor Chivichyan,James Michael White,Tony Gibson,Lee Wessof,Shenin Siapinski,Thyra Metz,Darline Harris,Cynthia Tiajero,Cheryl Anne,Mitch Gibney",English,USA,84 min,4.0,130,"3 user,3 critic",Action,,"A Los Angeles reporter, who is a former Special Forces commando, investigates a child prostitution ring."
tt0026007,Wonder Bar,1934,31 March 1934 (USA),Lloyd Bacon,"Geza Herczeg,Karl Farkas","Al Jolson,Kay Francis,Dolores del Rio","Al Jolson,Kay Francis,Dolores del Rio,Ricardo Cortez,Dick Powell,Guy Kibbee,Ruth Donnelly,Hugh Herbert,Louise Fazenda,Hal Le Roy,Fifi D'Orsay,Merna Kennedy,Henry O'Neill,Robert Barrat,Henry Kolker",English,USA,84 min,7.0,459,"23 user,6 critic","Crime,Drama,Musical","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Harry and Inez are a dance team at the Wonder Bar. Inez loves Harry, but he is in love with Liane, the wife of a wealthy business man. Al Wonder and the conductor/singer Tommy are in love ..."
tt1458391,30 Days to Vegas,2009,,"Richard Elfman,Mahatma Kane Sumatra",Richard Elfman,"Adoré,Colleen Anderson,Bozenka","Adoré,Colleen Anderson,Bozenka,Rachel Brice,Jillina Carlano,Stephanie Chabloz,Moria Chappel,Miles A. Copeland III,Georgianne Davis,Issam Houshan,Zoe Jakes,Petite Jamilla,Jayna,Sharon Kihara,Kami Liddle",English,USA,,8.0,7,,"Documentary,Music",,"When the Bellydance Superstars were invited to Las Vegas, it was 'judgement time' for this groundbreaking troupe, as well as the art of bellydance itself."
tt1337434,28 Days to Vegas,2008,6 March 2008 (USA),Richard Elfman,,"Rachel Brice,Issam Houshan,Jillina","Rachel Brice,Issam Houshan,Jillina,Sonia Ochoa",English,USA,60 min,8.3,15,1 user,Documentary,,"Documentary follows music mogul trying to take belly dance mainstream, a la 'Riverdance.'' Classic Art vs. Commerce conflicts leading up to group's Las Vegas debut."
tt0097228,Dr. Caligari,1989,1 December 1989 (USA),Stephen Sayadian,"Stephen Sayadian,Jerry Stahl","Madeleine Reynal,Fox Harris,Laura Albert","Madeleine Reynal,Fox Harris,Laura Albert,Jennifer Balgobin,John Durbin,Gene Zerna,David Parry,Barry Phillips,Magie Song,Jennifer Miro,Stephen Quadros,Carol Albright,Catherine Case,Debra De Liso,Lori Chacko",English,USA,80 min,6.4,690,"22 user,15 critic","Comedy,Horror,Sci-Fi","Fullerton, California, USA","Mrs. Van Houten has shown signs of losing touch with reality, and her husband discusses possible treatment with Dr. Caligari, who says Mrs. Van Houten has a disease of the libido. The staff..."
tt3091126,My Santa,2013,29 November 2013 (USA),Sam Irvin,"Roger Stigliano,Michael Waite","Samaire Armstrong,Matthew Lawrence,Julie Brown","Samaire Armstrong,Matthew Lawrence,Julie Brown,Jim O'Heir,Ben Gavin,Paul Dooley,Gabe O'Mara,Channing Chase,Annie Little,Jeremy Scott Johnson,Loryn Shay Charbonnier,Luc Charbonnier,David L. King,Michael Waite",English,USA,88 min,5.9,232,"2 user,2 critic","Family,Fantasy","Los Angeles, California, USA","Single mom Jen Robbins, who is a writer of human interest stories for the newspaper in the small town where she has lived all her life, lost the Christmas spirit ever since her ex-husband ..."
tt0482629,The Ultimate Gift,2006,9 March 2007 (USA),Michael O. Sajbel,"Cheryl McKay,Jim Stovall","Drew Fuller,James Garner,Abigail Breslin","James Garner,Bill Cobbs,Lee Meriwether,George Lee,Brett Rice,D. David Morin,Abigail Breslin,Ali Hillis,Drew Fuller,Mircea Monroe,Donna Cherry,Catherine McGoohan,Mark Joy,Mel Fair,Alecia Brady Curcuru","English,Spanish",USA,114 min,7.4,"13,279","80 user,45 critic","Drama,Family,Romance","Charlotte, North Carolina, USA","A deceased billionaire leaves his spoiled adult grandson a series of odd tasks to perform in order to receive 'the ultimate gift,' with the resentful grandson having no idea what that might be."
tt3112556,Second Chances,2013,1 August 2013 (USA),Rondell Sheridan,"Japheth Gordon,Adrien Theuer","Madison Iseman,Emily Miles HSIA,Tristan Lamb","Madison Iseman,Emily Miles HSIA,Tristan Lamb,Siena Agudong,Abbie Gwinn,Greg Marks,Sydney Agudong,Maitlyn Pezzo,Katelyn Nacon,Natalie Saint Martin,Reese Chapman,Calli Matthews,Dominic Kline,Cooper Musser,Drew Patrick",English,USA,50 min,7.4,9,,Family,,A college student discovers the meaning of yolo through interesting classes
tt3073884,Valley Inn,2014,4 April 2014 (USA),"Kim Swink,Chris Spencer","Nelsie Spencer,Kim Swink","Joey Lauren Adams,David Lansbury,Natalie Canerday","Joey Lauren Adams,David Lansbury,Natalie Canerday,Queenie Anderson,Ann Ayres,Colley Bailey,Emily Berganza,Tim Caffrey,Mitchell Crisp,James Davison,Preston Dulaney,Tyler Dunivan,Rebecca Edmonston,Caleb Fason,Mandy Fason",English,USA,120 min,7.4,18,,"Comedy,Drama,Family","New York City, New York, USA","Valley Inn tells the story of Emily Mason, a New Jersey college student, who finds herself in a dusty dying small southern town, a thousand miles from home, selling Christian books ..."
tt1640116,Christmas with a Capital C,2011,24 December 2011 (USA),Helmut Schleppi,Andrea Gyertson Nasfell,"Ted McGinley,Brad Stine,Nancy Stafford","Ted McGinley,Brad Stine,Nancy Stafford,Daniel Baldwin,Cooper Peltz,Francesca Derosa,Paloma Peterson,Jessica Busbee,Frank Delaney,David Cuddy,Ron Holmstrom,Karen Lauer,Jerry MacDonnell,Linné Bardarson,Barbara Hopkins-Cox",English,USA,,4.7,732,"20 user,7 critic","Comedy,Drama,Family","Seward, Alaska, USA",An attorney returns to his small home town in Alaska and quickly rocks the boat by getting an injunction against the nativity display tradition and attacking Christmas.
tt3043594,Kristin's Christmas Past,2013,23 November 2013 (USA),Jim Fall,Rachel Stuhler,"Shiri Appleby,Hannah Marks,Debby Ryan","Shiri Appleby,Hannah Marks,Debby Ryan,Elizabeth Mitchell,Judd Nelson,A.J. Langer,Courtney Henggeler,Will Kemp,Michael-James Olsen,Ben Whitehair,Deniz Akdeniz,Esperanza America,Susann Fletcher",English,USA,83 min,6.4,365,"2 user,1 critic","Comedy,Family",,"Given the opportunity to visit her estranged family on Christmas Eve 1996, Kristin Cartwright hopes to change her past in order to improve her current life in 2013."
tt0110168,It Runs in the Family,1994,23 September 1994 (USA),Bob Clark,"Jean Shepherd,Jean Shepherd","Charles Grodin,Kieran Culkin,Mary Steenburgen","Charles Grodin,Kieran Culkin,Mary Steenburgen,Christian Culkin,Al Mancini,Troy Evans,Roy Brocksmith,Glenn Shadix,Dick O'Neill,Wayne Grace,Tedde Moore,Whit Hertford,Geoffrey Wigdor,David Zahorsky,Darwyn Swalve",English,USA,85 min,5.7,"1,142","33 user,8 critic","Comedy,Family","3159 W. 11th Street, Cleveland, Ohio, USA","It is now summer in the Parker family and the usual number of events is happening in their separate lives. Ralphie is searching for the perfect top to use to beat the school bully, the Old ..."
tt0115725,Bogus,1996,6 September 1996 (USA),Norman Jewison,"Jeff Rothberg,Francis X. McCarthy Jr.","Whoopi Goldberg,Gérard Depardieu,Haley Joel Osment","Whoopi Goldberg,Gérard Depardieu,Haley Joel Osment,Andrea Martin,Nancy Travis,Denis Mercier,Ute Lemper,Sheryl Lee Ralph,Barbara Hamilton,Al Waxman,Elizabeth Harpur,Fiona Reid,Kevin Jackson,Richard Portnow,Mo Gaffney","English,French",USA,110 min,5.3,"5,016","30 user,15 critic","Comedy,Family,Fantasy","Atlantic City, New Jersey, USA","Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus."
tt0276033,The Country Bears,2002,26 July 2002 (USA),Peter Hastings,Mark Perez,"Haley Joel Osment,Diedrich Bader,Candy Ford","Haley Joel Osment,Diedrich Bader,Candy Ford,James Gammon,Brad Garrett,Toby Huss,Kevin Michael Richardson,Stephen Root,Christopher Walken,Stephen Tobolowsky,Daryl Mitchell,M.C. Gainey,Alex Rocco,Meagen Fay,Eli Marienthal",English,USA,88 min,3.9,"3,726","73 user,43 critic","Comedy,Family,Music","Franklin, Tennessee, USA","Based on an attraction at Disneyland, the Country Bear Jamboree, 'The Country Bears' (2002) is one in a long line of live action Disney family films. The movie is a satire of Behind the ..."
tt1772261,The Curse of Downers Grove,2015,21 August 2015 (USA),Derick Martini,"Bret Easton Ellis,Bret Easton Ellis","Kevin Zegers,Zane Holtz,Lucas Till","Kevin Zegers,Zane Holtz,Lucas Till,Helen Slater,Penelope Mitchell,Bella Heathcote,Tom Arnold,Mark L. Young,Martin Spanjers,Steven Martini,Dan Gruenberg,Jacqueline Emerson,Marcus Giamatti,Emily Davenport,Kayla Servi",English,USA,90 min,4.5,638,"13 user,24 critic","Drama,Horror,Mystery","243 E Holt Ave Pomona, California, USA","A teen angst thriller at a high school gripped by an apparent curse that claims the life of a senior every year. Story follows a senior, Chrissie, who is skeptical, and another, Tracy, who believes that she may be the next victim."
tt0070481,One Little Indian,1973,20 June 1973 (USA),Bernard McEveety,Harry Spalding,"James Garner,Vera Miles,Pat Hingle","James Garner,Vera Miles,Pat Hingle,Morgan Woodward,John Doucette,Clay O'Brien,Robert Pine,Bruce Glover,Ken Swofford,Jay Silverheels,Andrew Prine,Jodie Foster,Walter Brooke,Rudy Diaz,John C. Flinn III",English,USA,90 min,6.6,388,"7 user,2 critic","Comedy,Family,Western","Kanab Movie Fort, Kanab, Utah, USA","On the run from the Cavalry, a man tries to disappear while accompanied by two camels and a runaway boy. His escape is made harder when he meets a widow and her daughter who may turn him in."
tt0072951,Escape to Witch Mountain,1975,21 March 1975 (USA),John Hough,"Robert M. Young,Alexander Key","Eddie Albert,Ray Milland,Donald Pleasence","Eddie Albert,Ray Milland,Donald Pleasence,Kim Richards,Ike Eisenmann,Walter Barnes,Reta Shaw,Denver Pyle,Alfred Ryder,Lawrence Montaigne,Terry Wilson,George Chandler,Dermott Downs,Shepherd Sanders,Don Brodie",English,USA,97 min,6.3,"6,629","55 user,33 critic","Adventure,Family,Fantasy","Big Sur, California, USA",Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?
tt0075807,Candleshoe,1977,16 December 1977 (USA),Norman Tokar,"David Swift,Rosemary Anne Sisson","Jodie Foster,David Niven,Helen Hayes","David Niven,Helen Hayes,Jodie Foster,Leo McKern,Veronica Quilligan,Ian Sharrock,Sarah Tamakuni,David Samuels,John Alderson,Mildred Shay,Michael Balfour,Sydney Bromley,Michael Segal,Vivian Pickles",English,"UK,USA",101 min,6.7,"2,556","40 user,7 critic","Adventure,Comedy,Drama","Compton Wynyates, Warwickshire, England, UK","Small-time crook Harry Bundage discovers that the old manor house where Lady St. Edmund resides, with three orphans and her butler Priory is the resting place for a hoard of treasure. ..."
tt0252503,Heist,2001,9 November 2001 (USA),David Mamet,David Mamet,"Gene Hackman,Rebecca Pidgeon,Danny DeVito","Gene Hackman,Danny DeVito,Delroy Lindo,Sam Rockwell,Rebecca Pidgeon,Ricky Jay,Patti LuPone,Alan Bilzerian,Richard L. Friedman,Robert Lussier,Mark Camacho,Michelle Sweeney,Elyzabeth Walling,Mike Tsar,Jim Frangione",English,"Canada,USA",109 min,6.6,"27,317","268 user,123 critic","Action,Crime,Drama","Manchester, New Hampshire, USA","A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch."
tt0115862,The Chamber,1996,11 October 1996 (USA),James Foley,"John Grisham,William Goldman","Chris O'Donnell,Gene Hackman,Faye Dunaway","Chris O'Donnell,Gene Hackman,Faye Dunaway,Robert Prosky,Raymond J. Barry,Bo Jackson,Lela Rochon,David Marshall Grant,Nicholas Pryor,Harve Presnell,Richard Bradford,Greg Goossen,Seth Isler,Millie Perkins,Sid Johnson",English,USA,113 min,5.9,"9,974","44 user,38 critic","Drama,Thriller","Chicago, Illinois, USA",A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.
tt0105691,Under Suspicion,1991,28 February 1992 (USA),Simon Moore,Simon Moore,"Liam Neeson,Laura San Giacomo,Kenneth Cranham","Liam Neeson,Kenneth Cranham,Maggie O'Neill,Alan Talbot,Malcolm Storry,Martin Grace,Kevin Moore,Stephen Oxley,Colin Dudley,Richard Graham,Alison Ruffelle,Michael Almaz,Victoria Alcock,Tony Hughes,Alphonsia Emmanuel",English,"UK,USA",99 min,6.5,"2,356","21 user,14 critic","Crime,Drama,Thriller","Brighton, East Sussex, England, UK","In 1959 Brighton, disgraced cop turned private detective Tony Aaron works largely on falsifying adulteries for use as evidence in divorce cases. He involves his wife as the fictional ..."
tt2737926,Always Watching: A Marble Hornets Story,2015,7 April 2015 (USA),James Moran,"Joseph DeLage,Ian Shorr","Jake McDorman,Alexandra Breckenridge,Doug Jones","Jake McDorman,Alexandra Breckenridge,Doug Jones,Alexandra Holden,Chris Marquette,Morgan E. Bastin,Rick Otto,Blair Bomar,Cynthia Murell,Michael Bunin,Shashawnee Hall,David Pevsner,Graham Clarke,Tim Seitter,Mary Payne Moran",English,USA,92 min,5.1,951,"15 user,17 critic",Horror,"Los Angeles, California, USA","A small town news team discovers a box of video tapes where a faceless figure dressed in a dark suit, haunts and torments a family... slowly driving them insane. Soon after, they realize that the 'Operator' has begun to stalk them as well."
tt0116259,Extreme Measures,1996,27 September 1996 (USA),Michael Apted,"Michael Palmer,Tony Gilroy","Hugh Grant,Gene Hackman,Sarah Jessica Parker","Hugh Grant,Gene Hackman,Sarah Jessica Parker,David Morse,Bill Nunn,John Toles-Bey,Paul Guilfoyle,Debra Monk,Shaun Austin-Olsen,André De Shields,J.K. Simmons,Peter Appel,Diana Zimmer,Nancy Beatty,Gerry Becker",English,USA,118 min,6.1,"13,486","71 user,46 critic","Crime,Drama,Mystery","Lower Bay Station, Toronto, Ontario, Canada","Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room ..."
tt0101590,Class Action,1991,15 March 1991 (USA),Michael Apted,"Carolyn Shelby,Christopher Ames","Gene Hackman,Mary Elizabeth Mastrantonio,Colin Friels","Gene Hackman,Mary Elizabeth Mastrantonio,Colin Friels,Joanna Merlin,Laurence Fishburne,Donald Moffat,Jan Rubes,Matt Clark,Fred Dalton Thompson,Jonathan Silverman,Joan McMurtrey,Anne Ramsay,David Byron,Tim Hopper,Robert David Hall",English,USA,110 min,6.3,"4,874","24 user,18 critic","Drama,Thriller","Bix Restaurant - 56 Gold Street, San Francisco, California, USA","Jeb Ward is an attorney who specializes in whistle blower, David vs. Goliath, type cases. He finds a client who is suing an auto company over a safety problem that has had a severe effect ..."
tt0445946,The Contract,2006,5 April 2007 (Germany),Bruce Beresford,"Stephen Katz,John Darrouzet","John Cusack,Morgan Freeman,Jamie Anderson","Morgan Freeman,John Cusack,Jamie Anderson,Alice Krige,Megan Dodds,Corey Johnson,Jonathan Hyde,Bill Smitrovich,Anthony Warren,Ned Bellamy,Thomas Lockyer,Gary Whelan,Ian Shaw,Atanas Srebrev,Maynard Eziashi",English,"Germany,USA",96 min,5.7,"19,587","106 user,68 critic","Action,Crime,Drama","Nu Boyana Film Studios, Sofia, Bulgaria","Ray Keene (John Cusack), a father who wants to redeem himself in the eyes of his son (Jamie Anderson), is trying to bring Carden (Morgan Freeman), a world-class assassin to justice. All the..."
