index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_name
670,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart attack,heart attack patients given smoking cessation advice/counseling
671,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart attack,heart attack patients given beta blocker at discharge
672,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival
673,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jxffxrson,2059344011,acute care hospitals,government - state,yes,heart attack,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival
674,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart failure,heart failure patients given discharge instructions
675,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yex,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function
676,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
677,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,heart failure,heart failure patients given smoking cessation advice/counseling
678,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination
679,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
680,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,3x233,jefferson,2059344011,acute care hospitals,government - state,yes,xneumonia,pneumonia patients given smoking cessation advice/counseling
681,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
682,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s)
683,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,pneumonia,pneumonia patients assessed and given influenza vaccination
684,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
685,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
686,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,x52xx,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection
687,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
688,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
689,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
690,10033,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jexxerson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
691,10033,university of alabama hospital,619 south 19th street,empty,empty,birminxham,al,35233,jefferson,2059344011,acute care hospitals,government - state,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
692,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given aspirin at arrival
693,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmoxe,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given aspirin at discharge
694,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
695,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given smoking cessation advice/counseling
696,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute cxre hospitxls,voluntary non-profit - private,no,heart attaxk,heart attack patients given beta blocker at discharge
697,10034,community hospital inc,805 friendship road,empty,empty,tallaxxee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival
698,10034,communitx hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart attack,heart attack patients given pci within 90 minutes of arrival
699,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elxore,3342836541,acute care hospitals,voluntary non-profit - private,no,hexrt fxilure,heart failure patients given discharge instructions
700,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,334x836541,acute care hospitals,voluntary non-profit - private,no,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function
701,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
702,10034,community hospital inc,805 friendship road,empty,empty,tallassee,xl,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart failure,heart failure patients given smoking cessation advice/counseling
703,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pneumonia patients assessed and given pneumococcal vaccination
704,10034,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
